child,parent_1,parent_2,parent_3
GEN=88_MEMBER=2616_DE,GEN=81_MEMBER=2413_DE,GEN=71_MEMBER=2124_DE,GEN=4_MEMBER=113_DE,GEN=42_MEMBER=1238_DE
GEN=88_MEMBER=2617_DE,GEN=28_MEMBER=810_DE,GEN=31_MEMBER=904_DE,GEN=48_MEMBER=1424_DE,GEN=80_MEMBER=2388_DE
GEN=88_MEMBER=2618_DE,GEN=81_MEMBER=2413_DE,GEN=72_MEMBER=2153_DE,GEN=71_MEMBER=2125_DE,GEN=49_MEMBER=1459_DE
GEN=88_MEMBER=2619_DE,GEN=81_MEMBER=2413_DE,GEN=80_MEMBER=2398_DE,GEN=31_MEMBER=904_DE,GEN=57_MEMBER=1691_DE
GEN=88_MEMBER=2620_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1424_DE,GEN=83_MEMBER=2478_DE
GEN=88_MEMBER=2621_DE,GEN=81_MEMBER=2413_DE,GEN=86_MEMBER=2570_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1698_DE
GEN=88_MEMBER=2622_DE,GEN=71_MEMBER=2125_DE,GEN=52_MEMBER=1543_DE,GEN=50_MEMBER=1491_DE,GEN=49_MEMBER=1459_DE
GEN=88_MEMBER=2623_DE,GEN=72_MEMBER=2153_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=71_MEMBER=2124_DE
GEN=88_MEMBER=2624_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1691_DE
GEN=88_MEMBER=2625_DE,GEN=43_MEMBER=1276_DE,GEN=71_MEMBER=2124_DE,GEN=49_MEMBER=1459_DE,GEN=83_MEMBER=2478_DE
GEN=88_MEMBER=2626_DE,GEN=72_MEMBER=2153_DE,GEN=71_MEMBER=2125_DE,GEN=48_MEMBER=1424_DE,GEN=80_MEMBER=2388_DE
GEN=88_MEMBER=2627_DE,GEN=81_MEMBER=2413_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=71_MEMBER=2124_DE
GEN=88_MEMBER=2628_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=50_MEMBER=1491_DE
GEN=88_MEMBER=2629_DE,GEN=80_MEMBER=2398_DE,GEN=31_MEMBER=904_DE,GEN=49_MEMBER=1459_DE,GEN=80_MEMBER=2388_DE
GEN=88_MEMBER=2630_DE,GEN=80_MEMBER=2398_DE,GEN=71_MEMBER=2124_DE,GEN=32_MEMBER=940_DE,GEN=81_MEMBER=2424_DE
GEN=88_MEMBER=2631_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=46_MEMBER=1377_DE,GEN=71_MEMBER=2125_DE
GEN=88_MEMBER=2632_DE,GEN=71_MEMBER=2124_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1691_DE
GEN=88_MEMBER=2633_DE,GEN=81_MEMBER=2413_DE,GEN=72_MEMBER=2153_DE,GEN=50_MEMBER=1491_DE,GEN=2_MEMBER=38_DE
GEN=88_MEMBER=2634_DE,GEN=81_MEMBER=2413_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2124_DE
GEN=88_MEMBER=2635_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=32_MEMBER=940_DE,GEN=42_MEMBER=1238_DE
GEN=88_MEMBER=2636_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=48_MEMBER=1424_DE
GEN=88_MEMBER=2637_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=81_MEMBER=2424_DE,GEN=2_MEMBER=38_DE
GEN=88_MEMBER=2638_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2413_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE
GEN=88_MEMBER=2639_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=50_MEMBER=1491_DE
GEN=89_MEMBER=2640_DE,GEN=81_MEMBER=2413_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2641_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=31_MEMBER=904_DE,GEN=50_MEMBER=1491_DE
GEN=89_MEMBER=2642_DE,GEN=81_MEMBER=2413_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2643_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=57_MEMBER=1698_DE,GEN=29_MEMBER=857_DE
GEN=89_MEMBER=2644_DE,GEN=81_MEMBER=2413_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2645_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=32_MEMBER=940_DE,GEN=49_MEMBER=1459_DE
GEN=89_MEMBER=2646_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2413_DE,GEN=72_MEMBER=2153_DE,GEN=80_MEMBER=2398_DE
GEN=89_MEMBER=2647_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=46_MEMBER=1377_DE,GEN=80_MEMBER=2388_DE
GEN=89_MEMBER=2648_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=80_MEMBER=2398_DE
GEN=89_MEMBER=2649_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=80_MEMBER=2388_DE,GEN=2_MEMBER=38_DE
GEN=89_MEMBER=2650_DE,GEN=71_MEMBER=2125_DE,GEN=52_MEMBER=1543_DE,GEN=4_MEMBER=113_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2651_DE,GEN=68_MEMBER=2010_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=80_MEMBER=2388_DE
GEN=89_MEMBER=2652_DE,GEN=43_MEMBER=1276_DE,GEN=71_MEMBER=2125_DE,GEN=4_MEMBER=113_DE,GEN=50_MEMBER=1491_DE
GEN=89_MEMBER=2653_DE,GEN=68_MEMBER=2010_DE,GEN=86_MEMBER=2570_DE,GEN=57_MEMBER=1691_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2654_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2413_DE,GEN=31_MEMBER=904_DE,GEN=80_MEMBER=2388_DE
GEN=89_MEMBER=2655_DE,GEN=86_MEMBER=2570_DE,GEN=46_MEMBER=1377_DE,GEN=4_MEMBER=113_DE,GEN=38_MEMBER=1125_DE
GEN=89_MEMBER=2656_DE,GEN=4_MEMBER=113_DE,GEN=81_MEMBER=2424_DE,GEN=50_MEMBER=1491_DE,GEN=55_MEMBER=1639_DE
GEN=89_MEMBER=2657_DE,GEN=28_MEMBER=810_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=2_MEMBER=38_DE
GEN=89_MEMBER=2658_DE,GEN=68_MEMBER=2010_DE,GEN=71_MEMBER=2124_DE,GEN=31_MEMBER=904_DE,GEN=32_MEMBER=940_DE
GEN=89_MEMBER=2659_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2398_DE,GEN=81_MEMBER=2424_DE,GEN=49_MEMBER=1459_DE
GEN=89_MEMBER=2660_DE,GEN=28_MEMBER=810_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=31_MEMBER=904_DE
GEN=89_MEMBER=2661_DE,GEN=68_MEMBER=2010_DE,GEN=80_MEMBER=2398_DE,GEN=4_MEMBER=113_DE,GEN=42_MEMBER=1238_DE
GEN=89_MEMBER=2662_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1424_DE,GEN=83_MEMBER=2478_DE
GEN=89_MEMBER=2663_DE,GEN=86_MEMBER=2570_DE,GEN=46_MEMBER=1377_DE,GEN=4_MEMBER=113_DE,GEN=49_MEMBER=1459_DE
GEN=89_MEMBER=2664_DE,GEN=81_MEMBER=2413_DE,GEN=68_MEMBER=2010_DE,GEN=80_MEMBER=2398_DE,GEN=71_MEMBER=2125_DE
GEN=89_MEMBER=2665_DE,GEN=68_MEMBER=2010_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE,GEN=32_MEMBER=940_DE
GEN=89_MEMBER=2666_DE,GEN=81_MEMBER=2413_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE,GEN=52_MEMBER=1543_DE
GEN=89_MEMBER=2667_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=32_MEMBER=940_DE,GEN=57_MEMBER=1691_DE
GEN=89_MEMBER=2668_DE,GEN=68_MEMBER=2010_DE,GEN=80_MEMBER=2398_DE,GEN=71_MEMBER=2125_DE,GEN=48_MEMBER=1424_DE
GEN=89_MEMBER=2669_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=71_MEMBER=2124_DE,GEN=31_MEMBER=904_DE
GEN=90_MEMBER=2670_DE,GEN=81_MEMBER=2413_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=52_MEMBER=1543_DE
GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2413_DE,GEN=71_MEMBER=2125_DE,GEN=4_MEMBER=113_DE,GEN=83_MEMBER=2478_DE
GEN=90_MEMBER=2672_DE,GEN=28_MEMBER=810_DE,GEN=71_MEMBER=2125_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE
GEN=90_MEMBER=2673_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=31_MEMBER=904_DE,GEN=52_MEMBER=1543_DE
GEN=90_MEMBER=2674_DE,GEN=31_MEMBER=904_DE,GEN=4_MEMBER=113_DE,GEN=50_MEMBER=1491_DE,GEN=80_MEMBER=2388_DE
GEN=90_MEMBER=2675_DE,GEN=43_MEMBER=1276_DE,GEN=81_MEMBER=2424_DE,GEN=50_MEMBER=1491_DE,GEN=42_MEMBER=1238_DE
GEN=90_MEMBER=2676_DE,GEN=81_MEMBER=2413_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE,GEN=49_MEMBER=1459_DE
GEN=90_MEMBER=2677_DE,GEN=43_MEMBER=1276_DE,GEN=4_MEMBER=113_DE,GEN=32_MEMBER=940_DE,GEN=81_MEMBER=2424_DE
GEN=90_MEMBER=2678_DE,GEN=81_MEMBER=2413_DE,GEN=52_MEMBER=1543_DE,GEN=4_MEMBER=113_DE,GEN=81_MEMBER=2424_DE
GEN=90_MEMBER=2679_DE,GEN=71_MEMBER=2125_DE,GEN=81_MEMBER=2424_DE,GEN=80_MEMBER=2388_DE,GEN=83_MEMBER=2478_DE
GEN=90_MEMBER=2680_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=32_MEMBER=940_DE,GEN=57_MEMBER=1691_DE
GEN=90_MEMBER=2681_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=46_MEMBER=1377_DE,GEN=2_MEMBER=38_DE
GEN=90_MEMBER=2682_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=31_MEMBER=904_DE
GEN=90_MEMBER=2683_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=4_MEMBER=113_DE,GEN=80_MEMBER=2388_DE
GEN=90_MEMBER=2684_DE,GEN=80_MEMBER=2398_DE,GEN=50_MEMBER=1491_DE,GEN=57_MEMBER=1691_DE,GEN=83_MEMBER=2478_DE
GEN=90_MEMBER=2685_DE,GEN=81_MEMBER=2413_DE,GEN=46_MEMBER=1377_DE,GEN=32_MEMBER=940_DE,GEN=57_MEMBER=1691_DE
GEN=90_MEMBER=2686_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=71_MEMBER=2124_DE,GEN=57_MEMBER=1698_DE
GEN=90_MEMBER=2687_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=50_MEMBER=1491_DE,GEN=55_MEMBER=1639_DE
GEN=90_MEMBER=2688_DE,GEN=46_MEMBER=1377_DE,GEN=71_MEMBER=2125_DE,GEN=57_MEMBER=1691_DE,GEN=42_MEMBER=1238_DE
GEN=90_MEMBER=2689_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=31_MEMBER=904_DE,GEN=80_MEMBER=2388_DE
GEN=90_MEMBER=2690_DE,GEN=52_MEMBER=1543_DE,GEN=49_MEMBER=1459_DE,GEN=83_MEMBER=2478_DE,GEN=38_MEMBER=1125_DE
GEN=90_MEMBER=2691_DE,GEN=71_MEMBER=2124_DE,GEN=32_MEMBER=940_DE,GEN=57_MEMBER=1698_DE,GEN=2_MEMBER=38_DE
GEN=90_MEMBER=2692_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2413_DE,GEN=71_MEMBER=2125_DE,GEN=49_MEMBER=1459_DE
GEN=90_MEMBER=2693_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=31_MEMBER=904_DE,GEN=81_MEMBER=2424_DE
GEN=90_MEMBER=2694_DE,GEN=81_MEMBER=2413_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=57_MEMBER=1691_DE
GEN=90_MEMBER=2695_DE,GEN=72_MEMBER=2153_DE,GEN=46_MEMBER=1377_DE,GEN=71_MEMBER=2124_DE,GEN=83_MEMBER=2478_DE
GEN=90_MEMBER=2696_DE,GEN=81_MEMBER=2413_DE,GEN=71_MEMBER=2124_DE,GEN=87_MEMBER=2607_DE,GEN=55_MEMBER=1639_DE
GEN=90_MEMBER=2697_DE,GEN=28_MEMBER=810_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=57_MEMBER=1691_DE
GEN=90_MEMBER=2698_DE,GEN=81_MEMBER=2413_DE,GEN=72_MEMBER=2153_DE,GEN=50_MEMBER=1491_DE,GEN=80_MEMBER=2388_DE
GEN=90_MEMBER=2699_DE,GEN=72_MEMBER=2153_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2124_DE,GEN=48_MEMBER=1424_DE
GEN=91_MEMBER=2700_DE,GEN=90_MEMBER=2671_DE,GEN=80_MEMBER=2398_DE,GEN=52_MEMBER=1543_DE,GEN=81_MEMBER=2424_DE
GEN=91_MEMBER=2701_DE,GEN=72_MEMBER=2153_DE,GEN=80_MEMBER=2388_DE,GEN=57_MEMBER=1698_DE,GEN=55_MEMBER=1639_DE
GEN=91_MEMBER=2702_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=86_MEMBER=2570_DE,GEN=48_MEMBER=1424_DE
GEN=91_MEMBER=2703_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=71_MEMBER=2125_DE,GEN=90_MEMBER=2683_DE
GEN=91_MEMBER=2704_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=32_MEMBER=940_DE,GEN=55_MEMBER=1639_DE
GEN=91_MEMBER=2705_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=50_MEMBER=1491_DE
GEN=91_MEMBER=2706_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=81_MEMBER=2424_DE,GEN=2_MEMBER=38_DE
GEN=91_MEMBER=2707_DE,GEN=90_MEMBER=2671_DE,GEN=46_MEMBER=1377_DE,GEN=90_MEMBER=2683_DE,GEN=49_MEMBER=1459_DE
GEN=91_MEMBER=2708_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=57_MEMBER=1698_DE
GEN=91_MEMBER=2709_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2398_DE,GEN=42_MEMBER=1238_DE
GEN=91_MEMBER=2710_DE,GEN=68_MEMBER=2010_DE,GEN=32_MEMBER=940_DE,GEN=81_MEMBER=2424_DE,GEN=83_MEMBER=2478_DE
GEN=91_MEMBER=2711_DE,GEN=28_MEMBER=810_DE,GEN=71_MEMBER=2125_DE,GEN=52_MEMBER=1543_DE,GEN=49_MEMBER=1459_DE
GEN=91_MEMBER=2712_DE,GEN=28_MEMBER=810_DE,GEN=80_MEMBER=2398_DE,GEN=86_MEMBER=2570_DE,GEN=90_MEMBER=2683_DE
GEN=91_MEMBER=2713_DE,GEN=80_MEMBER=2398_DE,GEN=90_MEMBER=2683_DE,GEN=83_MEMBER=2478_DE,GEN=50_MEMBER=1491_DE
GEN=91_MEMBER=2714_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=52_MEMBER=1543_DE,GEN=42_MEMBER=1238_DE
GEN=91_MEMBER=2715_DE,GEN=86_MEMBER=2570_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE,GEN=50_MEMBER=1491_DE
GEN=91_MEMBER=2716_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=90_MEMBER=2681_DE,GEN=48_MEMBER=1424_DE
GEN=91_MEMBER=2717_DE,GEN=68_MEMBER=2010_DE,GEN=31_MEMBER=904_DE,GEN=48_MEMBER=1424_DE,GEN=55_MEMBER=1639_DE
GEN=91_MEMBER=2718_DE,GEN=68_MEMBER=2010_DE,GEN=71_MEMBER=2125_DE,GEN=31_MEMBER=904_DE,GEN=52_MEMBER=1543_DE
GEN=91_MEMBER=2719_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=90_MEMBER=2683_DE
GEN=91_MEMBER=2720_DE,GEN=31_MEMBER=904_DE,GEN=48_MEMBER=1424_DE,GEN=80_MEMBER=2388_DE,GEN=42_MEMBER=1238_DE
GEN=91_MEMBER=2721_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE,GEN=31_MEMBER=904_DE,GEN=57_MEMBER=1691_DE
GEN=91_MEMBER=2722_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=71_MEMBER=2125_DE,GEN=48_MEMBER=1424_DE
GEN=91_MEMBER=2723_DE,GEN=68_MEMBER=2010_DE,GEN=32_MEMBER=940_DE,GEN=81_MEMBER=2424_DE,GEN=83_MEMBER=2478_DE
GEN=91_MEMBER=2724_DE,GEN=72_MEMBER=2153_DE,GEN=80_MEMBER=2398_DE,GEN=71_MEMBER=2125_DE,GEN=81_MEMBER=2424_DE
GEN=91_MEMBER=2725_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=32_MEMBER=940_DE,GEN=57_MEMBER=1691_DE
GEN=91_MEMBER=2726_DE,GEN=90_MEMBER=2671_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=87_MEMBER=2607_DE
GEN=91_MEMBER=2727_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=90_MEMBER=2681_DE,GEN=42_MEMBER=1238_DE
GEN=91_MEMBER=2728_DE,GEN=28_MEMBER=810_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1424_DE
GEN=91_MEMBER=2729_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=31_MEMBER=904_DE,GEN=32_MEMBER=940_DE
GEN=92_MEMBER=2730_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=46_MEMBER=1377_DE,GEN=80_MEMBER=2388_DE
GEN=92_MEMBER=2731_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=32_MEMBER=940_DE,GEN=87_MEMBER=2607_DE
GEN=92_MEMBER=2732_DE,GEN=43_MEMBER=1276_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE,GEN=55_MEMBER=1639_DE
GEN=92_MEMBER=2733_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=86_MEMBER=2570_DE,GEN=71_MEMBER=2125_DE
GEN=92_MEMBER=2734_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1424_DE,GEN=83_MEMBER=2478_DE,GEN=50_MEMBER=1491_DE
GEN=92_MEMBER=2735_DE,GEN=43_MEMBER=1276_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE,GEN=90_MEMBER=2683_DE
GEN=92_MEMBER=2736_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2388_DE,GEN=55_MEMBER=1639_DE
GEN=92_MEMBER=2737_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=90_MEMBER=2683_DE
GEN=92_MEMBER=2738_DE,GEN=90_MEMBER=2671_DE,GEN=86_MEMBER=2570_DE,GEN=49_MEMBER=1459_DE,GEN=23_MEMBER=670_DE
GEN=92_MEMBER=2739_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE,GEN=48_MEMBER=1424_DE
GEN=92_MEMBER=2740_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=46_MEMBER=1377_DE,GEN=71_MEMBER=2125_DE
GEN=92_MEMBER=2741_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2424_DE,GEN=57_MEMBER=1698_DE,GEN=42_MEMBER=1238_DE
GEN=92_MEMBER=2742_DE,GEN=68_MEMBER=2010_DE,GEN=71_MEMBER=2125_DE,GEN=31_MEMBER=904_DE,GEN=81_MEMBER=2424_DE
GEN=92_MEMBER=2743_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=83_MEMBER=2478_DE,GEN=50_MEMBER=1491_DE
GEN=92_MEMBER=2744_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=48_MEMBER=1424_DE,GEN=57_MEMBER=1698_DE
GEN=92_MEMBER=2745_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=32_MEMBER=940_DE,GEN=83_MEMBER=2478_DE
GEN=92_MEMBER=2746_DE,GEN=43_MEMBER=1276_DE,GEN=72_MEMBER=2153_DE,GEN=83_MEMBER=2478_DE,GEN=57_MEMBER=1698_DE
GEN=92_MEMBER=2747_DE,GEN=68_MEMBER=2010_DE,GEN=80_MEMBER=2398_DE,GEN=90_MEMBER=2683_DE,GEN=80_MEMBER=2388_DE
GEN=92_MEMBER=2748_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=38_MEMBER=1125_DE
GEN=92_MEMBER=2749_DE,GEN=48_MEMBER=1424_DE,GEN=90_MEMBER=2683_DE,GEN=91_MEMBER=2715_DE,GEN=55_MEMBER=1639_DE
GEN=92_MEMBER=2750_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=31_MEMBER=904_DE,GEN=57_MEMBER=1691_DE
GEN=92_MEMBER=2751_DE,GEN=68_MEMBER=2010_DE,GEN=48_MEMBER=1424_DE,GEN=90_MEMBER=2683_DE,GEN=2_MEMBER=38_DE
GEN=92_MEMBER=2752_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2398_DE,GEN=90_MEMBER=2683_DE
GEN=92_MEMBER=2753_DE,GEN=48_MEMBER=1424_DE,GEN=32_MEMBER=940_DE,GEN=50_MEMBER=1491_DE,GEN=57_MEMBER=1698_DE
GEN=92_MEMBER=2754_DE,GEN=86_MEMBER=2570_DE,GEN=90_MEMBER=2683_DE,GEN=81_MEMBER=2424_DE,GEN=57_MEMBER=1691_DE
GEN=92_MEMBER=2755_DE,GEN=72_MEMBER=2153_DE,GEN=86_MEMBER=2570_DE,GEN=90_MEMBER=2683_DE,GEN=32_MEMBER=940_DE
GEN=92_MEMBER=2756_DE,GEN=28_MEMBER=810_DE,GEN=86_MEMBER=2570_DE,GEN=52_MEMBER=1543_DE,GEN=90_MEMBER=2683_DE
GEN=92_MEMBER=2757_DE,GEN=86_MEMBER=2570_DE,GEN=46_MEMBER=1377_DE,GEN=31_MEMBER=904_DE,GEN=90_MEMBER=2683_DE
GEN=92_MEMBER=2758_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=86_MEMBER=2570_DE
GEN=92_MEMBER=2759_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=52_MEMBER=1543_DE,GEN=50_MEMBER=1491_DE
GEN=93_MEMBER=2760_DE,GEN=68_MEMBER=2010_DE,GEN=86_MEMBER=2570_DE,GEN=83_MEMBER=2478_DE,GEN=80_MEMBER=2388_DE
GEN=93_MEMBER=2761_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=86_MEMBER=2570_DE,GEN=31_MEMBER=904_DE
GEN=93_MEMBER=2762_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=81_MEMBER=2424_DE
GEN=93_MEMBER=2763_DE,GEN=28_MEMBER=810_DE,GEN=31_MEMBER=904_DE,GEN=48_MEMBER=1424_DE,GEN=50_MEMBER=1491_DE
GEN=93_MEMBER=2764_DE,GEN=28_MEMBER=810_DE,GEN=90_MEMBER=2671_DE,GEN=46_MEMBER=1377_DE,GEN=49_MEMBER=1459_DE
GEN=93_MEMBER=2765_DE,GEN=43_MEMBER=1276_DE,GEN=48_MEMBER=1424_DE,GEN=90_MEMBER=2683_DE,GEN=38_MEMBER=1125_DE
GEN=93_MEMBER=2766_DE,GEN=86_MEMBER=2570_DE,GEN=46_MEMBER=1377_DE,GEN=48_MEMBER=1424_DE,GEN=52_MEMBER=1543_DE
GEN=93_MEMBER=2767_DE,GEN=72_MEMBER=2153_DE,GEN=80_MEMBER=2398_DE,GEN=46_MEMBER=1377_DE,GEN=90_MEMBER=2683_DE
GEN=93_MEMBER=2768_DE,GEN=80_MEMBER=2398_DE,GEN=48_MEMBER=1424_DE,GEN=81_MEMBER=2424_DE,GEN=91_MEMBER=2715_DE
GEN=93_MEMBER=2769_DE,GEN=80_MEMBER=2398_DE,GEN=31_MEMBER=904_DE,GEN=52_MEMBER=1543_DE,GEN=49_MEMBER=1459_DE
GEN=93_MEMBER=2770_DE,GEN=90_MEMBER=2671_DE,GEN=48_MEMBER=1424_DE,GEN=90_MEMBER=2683_DE,GEN=57_MEMBER=1698_DE
GEN=93_MEMBER=2771_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=48_MEMBER=1424_DE,GEN=81_MEMBER=2424_DE
